PERSON TYPE,PER,ORIG PURPOSE,TIME USE
UNIVERSITY STUDENT,46,SHOP,3
UNIVERSITY STUDENT,46,MEAL,11
UNIVERSITY STUDENT,46,SOC AND REC,41
UNIVERSITY STUDENT,46,COMMUTE,16
UNIVERSITY STUDENT,46,OTHER,12
UNIVERSITY STUDENT,47,HOME,3007
UNIVERSITY STUDENT,47,WORK,9
UNIVERSITY STUDENT,47,SCHOOL,0
UNIVERSITY STUDENT,47,ESCORT,0
UNIVERSITY STUDENT,47,SHOP,0
UNIVERSITY STUDENT,47,MEAL,11
UNIVERSITY STUDENT,47,SOC AND REC,41
UNIVERSITY STUDENT,47,COMMUTE,8
UNIVERSITY STUDENT,47,OTHER,12
UNIVERSITY STUDENT,48,HOME,3011
UNIVERSITY STUDENT,48,WORK,9
UNIVERSITY STUDENT,48,SCHOOL,0
UNIVERSITY STUDENT,48,ESCORT,0
UNIVERSITY STUDENT,48,SHOP,0
UNIVERSITY STUDENT,48,MEAL,11
UNIVERSITY STUDENT,48,SOC AND REC,38
UNIVERSITY STUDENT,48,COMMUTE,5
UNIVERSITY STUDENT,48,OTHER,12
